COC(=O)CCCCCCC(=O)OC,2010
C1CCC(CC1)CCO,1668
CCCCCOC(=O)CCCC,1401
CCC/C=C/C=C/C,919
COC(=O)[C@H]1C[C@@H]2C[C@@H]1C=C2,1527
C=CCN(CC=C)N=O,1547
CCC1CCC=CC1,999
CCCCC(CC(=O)OCCl)Cl,1885
CCCOC(=O)CC(=O)OCCC,1700
c1ccc2cc3ccccc3cc2c1,2740
C1=CC=C(C=C1)C=O,1520
CCCCCCCCCCCCCCCCCCO[Si](C)(C)C,2144
CCCCCCCC1=CC=CS1,1660
CCC(C)CCC(C)(C)O,1300
CCOC(CCC(=O)C)OCC,1563
CC(C)CCCC(C)CCO,1666
C1=CC(=C(C(=C1Cl)C=O)O)Cl,2160
CCC1=CC=C(C=C1)CC,1305
CC(C)[C@@H]1CC[C@@]2(C1[C@@H]3[C@H]2CC[C@]3(C)O)C,2048
CCCCC/C=C/C(=O)C,1523
CC(C)NC(C)C,754
CC(C)C1CCCC=C1,1066
C=CCOC(=O)c1occc1,1748
CCC(=O)C=C(C)C,1320
CC(C)[C@]12C[C@H]1C(=C)[C@@H](C2)O,1720
C1=CC=C(C=C1)CS,1618
CCCCOC(=O)CCC(=O)OCCCC,2000
CCCCCCC(C)OC(=O)C(F)(F)F,1075
CC/C=C/CC(=O)O,1930
CCOC(=O)CC1=CC=CC=C1,1783
CC1CCCC1C,726
CC1=C2CC3=CC=CC=C3C2=CC=C1,2441
C1=CC=C(C=C1)CCCCC2=CC=CC=C2,2377
CC1COC=C1,1392
CCCCCCOC(=O)C=C,1374
CCCCCCCCc1occc1,1520
Cc1cc(C)c2nc(C)ccc2c1,2029
C1C2CC3CC1CC(C2)C3,1363
CCC(C)C1CCCC=C1,1187
CC(CC(=O)OC)C=C,1140
COC(=O)CCCCCC(C)C,1380
CCCCCCCCCC(C)C1=CC=CC=C1,1933
CCOC(=O)C1=C(C(=C(C(=C1F)F)F)F)F,1351
CCCCC(C)Br,1077
CCN(CC)C(=O)\C(Cl)=C(/C)O[P](=O)(OC)OC,2831
CC1=C(SC=C1)C(=O)O,2501
